target_cumulative_incidence	individuals_sampled	mu	prob_infected_donates	optimal_depth	achieved_prob	converged	relative_error	annual_reads
1e-6	50000	1e-6	0.2	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-6	0.2	999999992550	0.022	FALSE	0.9768421052631578	51999999612600
5e-5	50000	1e-6	0.2	999999992550	0.5085	FALSE	0.46473684210526317	51999999612600
1e-4	50000	1e-6	0.2	999511592096	0.94	TRUE	0.010526315789473694	51974602788992
5e-4	50000	1e-6	0.2	136779801238	0.962	TRUE	0.012631578947368433	7112549664376
0.001	50000	1e-6	0.2	58227541030	0.931	TRUE	0.019999999999999903	3027832133560
1e-6	100000	1e-6	0.2	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-6	0.2	999999992550	0.003	FALSE	0.9968421052631579	51999999612600
5e-5	100000	1e-6	0.2	999999992550	0.5545	FALSE	0.4163157894736842	51999999612600
1e-4	100000	1e-6	0.2	780760879028	0.932	TRUE	0.018947368421052532	40599565709456
5e-4	100000	1e-6	0.2	120865435749	0.93	TRUE	0.02105263157894727	6285002658948
0.001	100000	1e-6	0.2	56816609695	0.954	TRUE	0.004210526315789478	2954463704140
1e-6	2000	1e-7	0.2	999999992550	0	FALSE	1	51999999612600
1e-5	2000	1e-7	0.2	999999992550	0.0085	FALSE	0.9910526315789474	51999999612600
5e-5	2000	1e-7	0.2	999999992550	0.0295	FALSE	0.9689473684210527	51999999612600
1e-4	2000	1e-7	0.2	999999992550	0.0545	FALSE	0.9426315789473684	51999999612600
5e-4	2000	1e-7	0.2	999999992550	0.4585	FALSE	0.5173684210526316	51999999612600
0.001	2000	1e-7	0.2	999999992550	0.8125	FALSE	0.1447368421052631	51999999612600
1e-6	10000	1e-7	0.2	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-7	0.2	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-7	0.2	999999992550	0	FALSE	1	51999999612600
1e-4	10000	1e-7	0.2	999999992550	0.0035	FALSE	0.9963157894736843	51999999612600
5e-4	10000	1e-7	0.2	999999992550	0.5625	FALSE	0.40789473684210525	51999999612600
0.001	10000	1e-7	0.2	814577231176	0.954	TRUE	0.004210526315789478	42358016021152
1e-6	50000	1e-7	0.2	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-7	0.2	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-7	0.2	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-7	0.2	999999992550	0	FALSE	1	51999999612600
5e-4	50000	1e-7	0.2	999999992550	0.643	FALSE	0.32315789473684203	51999999612600
0.001	50000	1e-7	0.2	604524146994	0.962	TRUE	0.012631578947368433	31435255643688
1e-6	100000	1e-7	0.2	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-7	0.2	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-7	0.2	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-7	0.2	999999992550	0	FALSE	1	51999999612600
5e-4	100000	1e-7	0.2	999999992550	0.703	FALSE	0.26	51999999612600
0.001	100000	1e-7	0.2	562059622912	0.946	TRUE	0.004210526315789478	29227100391424
1e-6	2000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
1e-5	2000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
5e-5	2000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
1e-4	2000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
5e-4	2000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
0.001	2000	1e-8	0.2	999999992550	5e-4	FALSE	0.9994736842105264	51999999612600
1e-6	10000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
1e-4	10000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
5e-4	10000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
0.001	10000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
1e-6	50000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
5e-4	50000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
0.001	50000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
1e-6	100000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
5e-4	100000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
0.001	100000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
1e-6	2000	1.2600000000000001e-5	0.2	999999992550	0.0055	FALSE	0.9942105263157895	51999999612600
1e-5	2000	1.2600000000000001e-5	0.2	999999992550	0.051	FALSE	0.9463157894736841	51999999612600
5e-5	2000	1.2600000000000001e-5	0.2	999999992550	0.199	FALSE	0.7905263157894736	51999999612600
1e-4	2000	1.2600000000000001e-5	0.2	999999992550	0.345	FALSE	0.6368421052631579	51999999612600
5e-4	2000	1.2600000000000001e-5	0.2	999999992550	0.887	FALSE	0.06631578947368416	51999999612600
0.001	2000	1.2600000000000001e-5	0.2	22553923070	0.946	TRUE	0.004210526315789478	1172803999640
1e-6	10000	1.2600000000000001e-5	0.2	999999992550	0.0195	FALSE	0.9794736842105264	51999999612600
1e-5	10000	1.2600000000000001e-5	0.2	999999992550	0.1845	FALSE	0.8057894736842105	51999999612600
5e-5	10000	1.2600000000000001e-5	0.2	999999992550	0.647	FALSE	0.3189473684210526	51999999612600
1e-4	10000	1.2600000000000001e-5	0.2	999999992550	0.877	FALSE	0.07684210526315785	51999999612600
5e-4	10000	1.2600000000000001e-5	0.2	18556850530	0.962	TRUE	0.012631578947368433	964956227560
0.001	10000	1.2600000000000001e-5	0.2	6222250566	0.95	TRUE	0	323557029432
1e-6	50000	1.2600000000000001e-5	0.2	999999992550	0.062	FALSE	0.9347368421052631	51999999612600
1e-5	50000	1.2600000000000001e-5	0.2	999999992550	0.558	FALSE	0.41263157894736835	51999999612600
5e-5	50000	1.2600000000000001e-5	0.2	323864891436	0.946	TRUE	0.004210526315789478	16840974354672
1e-4	50000	1.2600000000000001e-5	0.2	88288830396	0.948	TRUE	0.002105263157894739	4591019180592
5e-4	50000	1.2600000000000001e-5	0.2	10517674148	0.953	TRUE	0.0031578947368421082	546919055696
0.001	50000	1.2600000000000001e-5	0.2	4770475148	0.966	TRUE	0.01684210526315791	248064707696
1e-6	100000	1.2600000000000001e-5	0.2	999999992550	0.078	FALSE	0.9178947368421053	51999999612600
1e-5	100000	1.2600000000000001e-5	0.2	999999992550	0.703	FALSE	0.26	51999999612600
5e-5	100000	1.2600000000000001e-5	0.2	181906536952	0.952	TRUE	0.002105263157894739	9459139921504
1e-4	100000	1.2600000000000001e-5	0.2	65257372370	0.962	TRUE	0.012631578947368433	3393383363240
5e-4	100000	1.2600000000000001e-5	0.2	9887712664	0.956	TRUE	0.0063157894736842165	514161058528
0.001	100000	1.2600000000000001e-5	0.2	4519539596	0.948	TRUE	0.002105263157894739	235016058992
1e-6	2000	0.001	0.25	999999992550	0.0055	FALSE	0.9942105263157895	51999999612600
1e-5	2000	0.001	0.25	999999992550	0.0565	FALSE	0.9405263157894737	51999999612600
5e-5	2000	0.001	0.25	999999992550	0.2235	FALSE	0.7647368421052632	51999999612600
1e-4	2000	0.001	0.25	999999992550	0.425	FALSE	0.5526315789473684	51999999612600
5e-4	2000	0.001	0.25	304099529492	0.94	TRUE	0.010526315789473694	15813175533584
0.001	2000	0.001	0.25	172185464	0.96	TRUE	0.010526315789473694	8953644128
1e-6	10000	0.001	0.25	999999992550	0.018	FALSE	0.9810526315789474	51999999612600
1e-5	10000	0.001	0.25	999999992550	0.225	FALSE	0.7631578947368421	51999999612600
5e-5	10000	0.001	0.25	999999992550	0.7485	FALSE	0.21210526315789463	51999999612600
1e-4	10000	0.001	0.25	933577351936	0.942	TRUE	0.008421052631578956	48546022300672
5e-4	10000	0.001	0.25	164079232	0.96	TRUE	0.010526315789473694	8532120064
0.001	10000	0.001	0.25	61112210	0.943	TRUE	0.007368421052631586	3177834920
1e-6	50000	0.001	0.25	999999992550	0.0825	FALSE	0.9131578947368421	51999999612600
1e-5	50000	0.001	0.25	999999992550	0.747	FALSE	0.21368421052631575	51999999612600
5e-5	50000	0.001	0.25	2282860422	0.932	TRUE	0.018947368421052532	118708741944
1e-4	50000	0.001	0.25	765937128	0.946	TRUE	0.004210526315789478	39828730656
5e-4	50000	0.001	0.25	100823805	0.954	TRUE	0.004210526315789478	5242837860
0.001	50000	0.001	0.25	46985910	0.938	TRUE	0.012631578947368433	2443267320
1e-6	100000	0.001	0.25	999999992550	0.18	FALSE	0.8105263157894738	51999999612600
1e-5	100000	0.001	0.25	999511711304	0.932	TRUE	0.018947368421052532	51974608987808
5e-5	100000	0.001	0.25	1625093370	0.952	TRUE	0.002105263157894739	84504855240
1e-4	100000	0.001	0.25	593947926	0.958	TRUE	0.008421052631578956	30885292152
5e-4	100000	0.001	0.25	95414684	0.95	TRUE	0	4961563568
0.001	100000	0.001	0.25	45793818	0.958	TRUE	0.008421052631578956	2381278536
1e-6	2000	1e-4	0.25	999999992550	0.003	FALSE	0.9968421052631579	51999999612600
1e-5	2000	1e-4	0.25	999999992550	0.0485	FALSE	0.9489473684210527	51999999612600
5e-5	2000	1e-4	0.25	999999992550	0.2265	FALSE	0.761578947368421	51999999612600
1e-4	2000	1e-4	0.25	999999992550	0.442	FALSE	0.5347368421052632	51999999612600
5e-4	2000	1e-4	0.25	734268168782	0.938	TRUE	0.012631578947368433	38181944776664
0.001	2000	1e-4	0.25	1812088040	0.958	TRUE	0.008421052631578956	94228578080
1e-6	10000	1e-4	0.25	999999992550	0.0215	FALSE	0.9773684210526317	51999999612600
1e-5	10000	1e-4	0.25	999999992550	0.2415	FALSE	0.7457894736842104	51999999612600
5e-5	10000	1e-4	0.25	999999992550	0.747	FALSE	0.21368421052631575	51999999612600
1e-4	10000	1e-4	0.25	980467282430	0.928	TRUE	0.02315789473684201	50984298686360
5e-4	10000	1e-4	0.25	1547205001	0.956	TRUE	0.0063157894736842165	80454660052
0.001	10000	1e-4	0.25	590937892	0.946	TRUE	0.004210526315789478	30728770384
1e-6	50000	1e-4	0.25	999999992550	0.1055	FALSE	0.8889473684210526	51999999612600
1e-5	50000	1e-4	0.25	999999992550	0.7285	FALSE	0.23315789473684204	51999999612600
5e-5	50000	1e-4	0.25	24089457914	0.942	TRUE	0.008421052631578956	1252651811528
1e-4	50000	1e-4	0.25	7860290495	0.946	TRUE	0.004210526315789478	408735105740
5e-4	50000	1e-4	0.25	1007023014	0.947	TRUE	0.0031578947368421082	52365196728
0.001	50000	1e-4	0.25	469851058	0.964	TRUE	0.014736842105263171	24432255016
1e-6	100000	1e-4	0.25	999999992550	0.158	FALSE	0.8336842105263158	51999999612600
1e-5	100000	1e-4	0.25	999999992550	0.921	FALSE	0.030526315789473596	51999999612600
5e-5	100000	1e-4	0.25	15890183456	0.959	TRUE	0.009473684210526325	826289539712
1e-4	100000	1e-4	0.25	6096127138	0.95	TRUE	0	316998611176
5e-4	100000	1e-4	0.25	947284257	0.954	TRUE	0.004210526315789478	49258781364
0.001	100000	1e-4	0.25	444355174	0.95	TRUE	0	23106469048
1e-6	2000	1e-5	0.25	999999992550	0.0025	FALSE	0.9973684210526317	51999999612600
1e-5	2000	1e-5	0.25	999999992550	0.037	FALSE	0.9610526315789474	51999999612600
5e-5	2000	1e-5	0.25	999999992550	0.233	FALSE	0.7547368421052632	51999999612600
1e-4	2000	1e-5	0.25	999999992550	0.427	FALSE	0.5505263157894736	51999999612600
5e-4	2000	1e-5	0.25	932491146704	0.942	TRUE	0.008421052631578956	48489539628608
0.001	2000	1e-5	0.25	15535476216	0.94	TRUE	0.010526315789473694	807844763232
1e-6	10000	1e-5	0.25	999999992550	0.021	FALSE	0.9778947368421053	51999999612600
1e-5	10000	1e-5	0.25	999999992550	0.243	FALSE	0.7442105263157894	51999999612600
5e-5	10000	1e-5	0.25	999999992550	0.724	FALSE	0.23789473684210524	51999999612600
1e-4	10000	1e-5	0.25	999999992550	0.938	TRUE	0.012631578947368433	51999999612600
5e-4	10000	1e-5	0.25	15098320858	0.95	TRUE	0	785112684616
0.001	10000	1e-5	0.25	5920412648	0.95	TRUE	0	307861457696
1e-6	50000	1e-5	0.25	999999992550	0.059	FALSE	0.9378947368421053	51999999612600
1e-5	50000	1e-5	0.25	999999992550	0.608	FALSE	0.36	51999999612600
5e-5	50000	1e-5	0.25	252854838988	0.944	TRUE	0.0063157894736842165	13148451627376
1e-4	50000	1e-5	0.25	80343367414	0.956	TRUE	0.0063157894736842165	4177855105528
5e-4	50000	1e-5	0.25	10203065936	0.952	TRUE	0.002105263157894739	530559428672
0.001	50000	1e-5	0.25	4653366924	0.944	TRUE	0.0063157894736842165	241975080048
1e-6	100000	1e-5	0.25	999999992550	0.0705	FALSE	0.9257894736842105	51999999612600
1e-5	100000	1e-5	0.25	999999992550	0.7665	FALSE	0.1931578947368421	51999999612600
5e-5	100000	1e-5	0.25	158264325036	0.96	TRUE	0.010526315789473694	8229744901872
1e-4	100000	1e-5	0.25	60374246994	0.944	TRUE	0.0063157894736842165	3139460843688
5e-4	100000	1e-5	0.25	9437921118	0.954	TRUE	0.004210526315789478	490771898136
0.001	100000	1e-5	0.25	4548358441	0.948	TRUE	0.002105263157894739	236514638932
1e-6	2000	1e-6	0.25	999999992550	0.0035	FALSE	0.9963157894736843	51999999612600
1e-5	2000	1e-6	0.25	999999992550	0.0465	FALSE	0.9510526315789474	51999999612600
5e-5	2000	1e-6	0.25	999999992550	0.212	FALSE	0.7768421052631579	51999999612600
1e-4	2000	1e-6	0.25	999999992550	0.3915	FALSE	0.5878947368421052	51999999612600
5e-4	2000	1e-6	0.25	999999992550	0.9115	FALSE	0.04052631578947366	51999999612600
0.001	2000	1e-6	0.25	164582387516	0.95	TRUE	0	8558284150832
1e-6	10000	1e-6	0.25	999999992550	0.007	FALSE	0.9926315789473684	51999999612600
1e-5	10000	1e-6	0.25	999999992550	0.092	FALSE	0.9031578947368422	51999999612600
5e-5	10000	1e-6	0.25	999999992550	0.4765	FALSE	0.49842105263157893	51999999612600
1e-4	10000	1e-6	0.25	999999992550	0.771	FALSE	0.18842105263157888	51999999612600
5e-4	10000	1e-6	0.25	152480066848	0.932	TRUE	0.018947368421052532	7928963476096
0.001	10000	1e-6	0.25	59787007136	0.936	TRUE	0.014736842105263055	3108924371072
1e-6	50000	1e-6	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-6	0.25	999999992550	0.037	FALSE	0.9610526315789474	51999999612600
5e-5	50000	1e-6	0.25	999999992550	0.668	FALSE	0.2968421052631578	51999999612600
1e-4	50000	1e-6	0.25	774485091140	0.94	TRUE	0.010526315789473694	40273224739280
5e-4	50000	1e-6	0.25	101847843866	0.944	TRUE	0.0063157894736842165	5296087881032
0.001	50000	1e-6	0.25	47036813788	0.958	TRUE	0.008421052631578956	2445914316976
1e-6	100000	1e-6	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-6	0.25	999999992550	0.012	FALSE	0.9873684210526316	51999999612600
5e-5	100000	1e-6	0.25	999999992550	0.7565	FALSE	0.2036842105263158	51999999612600
1e-4	100000	1e-6	0.25	602241095408	0.95	TRUE	0	31316536961216
5e-4	100000	1e-6	0.25	93852268279	0.93	TRUE	0.02105263157894727	4880317950508
0.001	100000	1e-6	0.25	44822903590	0.958	TRUE	0.008421052631578956	2330790986680
1e-6	2000	1e-7	0.25	999999992550	0.001	FALSE	0.9989473684210526	51999999612600
1e-5	2000	1e-7	0.25	999999992550	0.007	FALSE	0.9926315789473684	51999999612600
5e-5	2000	1e-7	0.25	999999992550	0.0395	FALSE	0.958421052631579	51999999612600
1e-4	2000	1e-7	0.25	999999992550	0.094	FALSE	0.9010526315789474	51999999612600
5e-4	2000	1e-7	0.25	999999992550	0.5665	FALSE	0.40368421052631576	51999999612600
0.001	2000	1e-7	0.25	999999992550	0.8905	FALSE	0.06263157894736843	51999999612600
1e-6	10000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-7	0.25	999999992550	5e-4	FALSE	0.9994736842105264	51999999612600
1e-4	10000	1e-7	0.25	999999992550	0.006	FALSE	0.9936842105263158	51999999612600
5e-4	10000	1e-7	0.25	999999992550	0.771	FALSE	0.18842105263157888	51999999612600
0.001	10000	1e-7	0.25	578124043094	0.94	TRUE	0.010526315789473694	30062450240888
1e-6	50000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
5e-4	50000	1e-7	0.25	998015381416	0.942	TRUE	0.008421052631578956	51896799833632
0.001	50000	1e-7	0.25	464353559308	0.946	TRUE	0.004210526315789478	24146385084016
1e-6	100000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
5e-4	100000	1e-7	0.25	936595045664	0.966	TRUE	0.01684210526315791	48702942374528
0.001	100000	1e-7	0.25	455085826896	0.958	TRUE	0.008421052631578956	23664462998592
1e-6	2000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	2000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	2000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	2000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-4	2000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
0.001	2000	1e-8	0.25	999999992550	5e-4	FALSE	0.9994736842105264	51999999612600
1e-6	10000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	10000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-4	10000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
0.001	10000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-6	50000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-4	50000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
0.001	50000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-6	100000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-4	100000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
0.001	100000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-6	2000	1.2600000000000001e-5	0.25	999999992550	0.005	FALSE	0.9947368421052631	51999999612600
1e-5	2000	1.2600000000000001e-5	0.25	999999992550	0.0535	FALSE	0.9436842105263158	51999999612600
5e-5	2000	1.2600000000000001e-5	0.25	999999992550	0.2425	FALSE	0.7447368421052633	51999999612600
1e-4	2000	1.2600000000000001e-5	0.25	999999992550	0.425	FALSE	0.5526315789473684	51999999612600
5e-4	2000	1.2600000000000001e-5	0.25	929137938436	0.942	TRUE	0.008421052631578956	48315172798672
0.001	2000	1.2600000000000001e-5	0.25	11916997480	0.942	TRUE	0.008421052631578956	619683868960
1e-6	10000	1.2600000000000001e-5	0.25	999999992550	0.0165	FALSE	0.9826315789473684	51999999612600
1e-5	10000	1.2600000000000001e-5	0.25	999999992550	0.2405	FALSE	0.746842105263158	51999999612600
5e-5	10000	1.2600000000000001e-5	0.25	999999992550	0.731	FALSE	0.23052631578947366	51999999612600
1e-4	10000	1.2600000000000001e-5	0.25	999999873340	0.931	TRUE	0.019999999999999903	51999993413680
5e-4	10000	1.2600000000000001e-5	0.25	11958035277	0.93	TRUE	0.02105263157894727	621817834404
0.001	10000	1.2600000000000001e-5	0.25	4675852774	0.95	TRUE	0	243144344248
1e-6	50000	1.2600000000000001e-5	0.25	999999992550	0.069	FALSE	0.9273684210526316	51999999612600
1e-5	50000	1.2600000000000001e-5	0.25	999999992550	0.626	FALSE	0.34105263157894733	51999999612600
5e-5	50000	1.2600000000000001e-5	0.25	218818694714	0.958	TRUE	0.008421052631578956	11378572125128
1e-4	50000	1.2600000000000001e-5	0.25	62345730204	0.944	TRUE	0.0063157894736842165	3241977970608
5e-4	50000	1.2600000000000001e-5	0.25	8088024939	0.954	TRUE	0.004210526315789478	420577296828
0.001	50000	1.2600000000000001e-5	0.25	3785866030	0.952	TRUE	0.002105263157894739	196865033560
1e-6	100000	1.2600000000000001e-5	0.25	999999992550	0.096	FALSE	0.8989473684210526	51999999612600
1e-5	100000	1.2600000000000001e-5	0.25	999999992550	0.804	FALSE	0.1536842105263157	51999999612600
5e-5	100000	1.2600000000000001e-5	0.25	132965163614	0.95	TRUE	0	6914188507928
1e-4	100000	1.2600000000000001e-5	0.25	46599807440	0.93	TRUE	0.02105263157894727	2423189986880
5e-4	100000	1.2600000000000001e-5	0.25	7421615214	0.936	TRUE	0.014736842105263055	385923991128
0.001	100000	1.2600000000000001e-5	0.25	3549325000	0.942	TRUE	0.008421052631578956	184564900000
1e-6	2000	0.001	0.3333333	999999992550	0.0065	FALSE	0.9931578947368421	51999999612600
1e-5	2000	0.001	0.3333333	999999992550	0.077	FALSE	0.9189473684210526	51999999612600
5e-5	2000	0.001	0.3333333	999999992550	0.2955	FALSE	0.6889473684210526	51999999612600
