target_cumulative_incidence	individuals_sampled	mu	prob_infected_donates	optimal_depth	achieved_prob	converged	relative_error	annual_reads
5e-4	2000	1e-6	0.5	183631972190	0.956	TRUE	0.0063157894736842165	9548862553880
0.001	2000	1e-6	0.5	44529887159	0.962	TRUE	0.012631578947368433	2315554132268
1e-6	10000	1e-6	0.5	999999992550	0.013	FALSE	0.9863157894736841	51999999612600
1e-5	10000	1e-6	0.5	999999992550	0.2055	FALSE	0.7836842105263158	51999999612600
5e-5	10000	1e-6	0.5	999999992550	0.7595	FALSE	0.2005263157894737	51999999612600
1e-4	10000	1e-6	0.5	808825874750	0.949	TRUE	0.0010526315789473695	42058945487000
5e-4	10000	1e-6	0.5	62626319066	0.958	TRUE	0.008421052631578956	3256568591432
0.001	10000	1e-6	0.5	27343767178	0.956	TRUE	0.0063157894736842165	1421875893256
1e-6	50000	1e-6	0.5	999999992550	5e-4	FALSE	0.9994736842105264	51999999612600
1e-5	50000	1e-6	0.5	999999992550	0.1425	FALSE	0.8500000000000001	51999999612600
5e-5	50000	1e-6	0.5	820864731372	0.954	TRUE	0.004210526315789478	42684966031344
1e-4	50000	1e-6	0.5	307316094114	0.944	TRUE	0.0063157894736842165	15980436893928
5e-4	50000	1e-6	0.5	47050418550	0.944	TRUE	0.0063157894736842165	2446621764600
0.001	50000	1e-6	0.5	22531839550	0.962	TRUE	0.012631578947368433	1171655656600
1e-6	100000	1e-6	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-6	0.5	999999992550	0.0895	FALSE	0.9057894736842105	51999999612600
5e-5	100000	1e-6	0.5	593468990517	0.936	TRUE	0.014736842105263055	30860387506884
1e-4	100000	1e-6	0.5	260334417168	0.932	TRUE	0.018947368421052532	13537389692736
5e-4	100000	1e-6	0.5	45119928432	0.954	TRUE	0.004210526315789478	2346236278464
0.001	100000	1e-6	0.5	21636726806	0.948	TRUE	0.002105263157894739	1125109793912
1e-6	2000	1e-7	0.5	999999992550	0.0015	FALSE	0.998421052631579	51999999612600
1e-5	2000	1e-7	0.5	999999992550	0.0165	FALSE	0.9826315789473684	51999999612600
5e-5	2000	1e-7	0.5	999999992550	0.075	FALSE	0.9210526315789475	51999999612600
1e-4	2000	1e-7	0.5	999999992550	0.2085	FALSE	0.7805263157894736	51999999612600
5e-4	2000	1e-7	0.5	999999992550	0.889	FALSE	0.06421052631578941	51999999612600
0.001	2000	1e-7	0.5	415895669044	0.93	TRUE	0.02105263157894727	21626574790288
1e-6	10000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-7	0.5	999999992550	0.0105	FALSE	0.9889473684210527	51999999612600
1e-4	10000	1e-7	0.5	999999992550	0.094	FALSE	0.9010526315789474	51999999612600
5e-4	10000	1e-7	0.5	627929817880	0.966	TRUE	0.01684210526315791	32652350529760
0.001	10000	1e-7	0.5	257315501547	0.946	TRUE	0.004210526315789478	13380406080444
1e-6	50000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-7	0.5	999999992550	0.0065	FALSE	0.9931578947368421	51999999612600
5e-4	50000	1e-7	0.5	464759347724	0.952	TRUE	0.002105263157894739	24167486081648
0.001	50000	1e-7	0.5	225266725122	0.938	TRUE	0.012631578947368433	11713869706344
1e-6	100000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-7	0.5	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-7	0.5	999999992550	5e-4	FALSE	0.9994736842105264	51999999612600
5e-4	100000	1e-7	0.5	456673158178	0.948	TRUE	0.002105263157894739	23747004225256
0.001	100000	1e-7	0.5	218939334513	0.96	TRUE	0.010526315789473694	11384845394676
1e-6	2000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	2000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	2000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-4	2000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-4	2000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
0.001	2000	1e-8	0.5	999999992550	0.0445	FALSE	0.9531578947368421	51999999612600
1e-6	10000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-4	10000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-4	10000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
0.001	10000	1e-8	0.5	999999992550	5e-4	FALSE	0.9994736842105264	51999999612600
1e-6	50000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-4	50000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
0.001	50000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-6	100000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
5e-4	100000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
0.001	100000	1e-8	0.5	999999992550	0	FALSE	1	51999999612600
1e-6	2000	1.2600000000000001e-5	0.5	999999992550	0.009	FALSE	0.9905263157894737	51999999612600
1e-5	2000	1.2600000000000001e-5	0.5	999999992550	0.0995	FALSE	0.8952631578947368	51999999612600
5e-5	2000	1.2600000000000001e-5	0.5	999999992550	0.415	FALSE	0.5631578947368421	51999999612600
1e-4	2000	1.2600000000000001e-5	0.5	999999992550	0.669	FALSE	0.29578947368421044	51999999612600
5e-4	2000	1.2600000000000001e-5	0.5	10742189942	0.934	TRUE	0.016842105263157794	558593876984
0.001	2000	1.2600000000000001e-5	0.5	3543960581	0.953	TRUE	0.0031578947368421082	184285950212
1e-6	10000	1.2600000000000001e-5	0.5	999999992550	0.0405	FALSE	0.9573684210526316	51999999612600
1e-5	10000	1.2600000000000001e-5	0.5	999999992550	0.4175	FALSE	0.5605263157894737	51999999612600
5e-5	10000	1.2600000000000001e-5	0.5	999877415599	0.93	TRUE	0.02105263157894727	51993625611148
1e-4	10000	1.2600000000000001e-5	0.5	78125046470	0.972	TRUE	0.023157894736842127	4062502416440
5e-4	10000	1.2600000000000001e-5	0.5	4960122226	0.94	TRUE	0.010526315789473694	257926355752
0.001	10000	1.2600000000000001e-5	0.5	2045499827	0.944	TRUE	0.0063157894736842165	106365991004
1e-6	50000	1.2600000000000001e-5	0.5	999999992550	0.1385	FALSE	0.8542105263157894	51999999612600
1e-5	50000	1.2600000000000001e-5	0.5	999999992550	0.874	FALSE	0.07999999999999996	51999999612600
5e-5	50000	1.2600000000000001e-5	0.5	64279573084	0.95	TRUE	0	3342537800368
1e-4	50000	1.2600000000000001e-5	0.5	23366811208	0.93	TRUE	0.02105263157894727	1215074182816
5e-4	50000	1.2600000000000001e-5	0.5	3684404026	0.942	TRUE	0.008421052631578956	191589009352
0.001	50000	1.2600000000000001e-5	0.5	1738386898	0.936	TRUE	0.014736842105263055	90396118696
1e-6	100000	1.2600000000000001e-5	0.5	999999992550	0.1765	FALSE	0.8142105263157895	51999999612600
1e-5	100000	1.2600000000000001e-5	0.5	641816045945	0.952	TRUE	0.002105263157894739	33374434389140
5e-5	100000	1.2600000000000001e-5	0.5	49074473054	0.958	TRUE	0.008421052631578956	2551872598808
1e-4	100000	1.2600000000000001e-5	0.5	21301316572	0.946	TRUE	0.004210526315789478	1107668461744
5e-4	100000	1.2600000000000001e-5	0.5	3585832844	0.938	TRUE	0.012631578947368433	186463307888
0.001	100000	1.2600000000000001e-5	0.5	1731547266	0.944	TRUE	0.0063157894736842165	90040457832
1e-6	2000	0.001	1	999999992550	0.0215	FALSE	0.9773684210526317	51999999612600
1e-5	2000	0.001	1	999999992550	0.209	FALSE	0.78	51999999612600
5e-5	2000	0.001	1	999999992550	0.656	FALSE	0.30947368421052623	51999999612600
1e-4	2000	0.001	1	999999992550	0.888	FALSE	0.06526315789473679	51999999612600
5e-4	2000	0.001	1	47328638	0.958	TRUE	0.008421052631578956	2461089176
0.001	2000	0.001	1	16825960	0.951	TRUE	0.0010526315789473695	874949920
1e-6	10000	0.001	1	999999992550	0.071	FALSE	0.9252631578947369	51999999612600
1e-5	10000	0.001	1	999999992550	0.6455	FALSE	0.3205263157894737	51999999612600
5e-5	10000	0.001	1	897559083	0.954	TRUE	0.004210526315789478	46673072316
1e-4	10000	0.001	1	218662186	0.948	TRUE	0.002105263157894739	11370433672
5e-4	10000	0.001	1	26273296	0.96	TRUE	0.010526315789473694	1366211392
0.001	10000	0.001	1	11848972	0.958	TRUE	0.008421052631578956	616146544
1e-6	50000	0.001	1	999999992550	0.3275	FALSE	0.6552631578947368	51999999612600
1e-5	50000	0.001	1	3736483582	0.94	TRUE	0.010526315789473694	194297146264
5e-5	50000	0.001	1	299649996	0.95	TRUE	0	15581799792
1e-4	50000	0.001	1	132116243	0.962	TRUE	0.012631578947368433	6870044636
5e-4	50000	0.001	1	22235082	0.932	TRUE	0.018947368421052532	1156224264
0.001	50000	0.001	1	10910200	0.944	TRUE	0.0063157894736842165	567330400
1e-6	100000	0.001	1	999999992550	0.5385	FALSE	0.4331578947368421	51999999612600
1e-5	100000	0.001	1	2197059536	0.948	TRUE	0.002105263157894739	114247095872
5e-5	100000	0.001	1	261711640	0.946	TRUE	0.004210526315789478	13609005280
1e-4	100000	0.001	1	121670528	0.95	TRUE	0	6326867456
5e-4	100000	0.001	1	21951960	0.94	TRUE	0.010526315789473694	1141501920
0.001	100000	0.001	1	10761188	0.948	TRUE	0.002105263157894739	559581776
1e-6	2000	1e-4	1	999999992550	0.017	FALSE	0.9821052631578947	51999999612600
1e-5	2000	1e-4	1	999999992550	0.1945	FALSE	0.7952631578947368	51999999612600
5e-5	2000	1e-4	1	999999992550	0.668	FALSE	0.2968421052631578	51999999612600
1e-4	2000	1e-4	1	999999992550	0.895	FALSE	0.0578947368421052	51999999612600
5e-4	2000	1e-4	1	425102874	0.948	TRUE	0.002105263157894739	22105349448
0.001	2000	1e-4	1	157329007	0.96	TRUE	0.010526315789473694	8181108364
1e-6	10000	1e-4	1	999999992550	0.0795	FALSE	0.9163157894736842	51999999612600
1e-5	10000	1e-4	1	999999992550	0.662	FALSE	0.303157894736842	51999999612600
5e-5	10000	1e-4	1	8850770670	0.964	TRUE	0.014736842105263171	460240074840
1e-4	10000	1e-4	1	2243163728	0.96	TRUE	0.010526315789473694	116644513856
5e-4	10000	1e-4	1	259446664	0.952	TRUE	0.002105263157894739	13491226528
0.001	10000	1e-4	1	117542908	0.952	TRUE	0.002105263157894739	6112231216
1e-6	50000	1e-4	1	999999992550	0.3185	FALSE	0.6647368421052632	51999999612600
1e-5	50000	1e-4	1	41274430504	0.962	TRUE	0.012631578947368433	2146270386208
5e-5	50000	1e-4	1	3024714724	0.938	TRUE	0.012631578947368433	157285165648
1e-4	50000	1e-4	1	1344951542	0.962	TRUE	0.012631578947368433	69937480184
5e-4	50000	1e-4	1	223877592	0.938	TRUE	0.012631578947368433	11641634784
0.001	50000	1e-4	1	110166832	0.96	TRUE	0.010526315789473694	5728675264
1e-6	100000	1e-4	1	999999992550	0.542	FALSE	0.42947368421052623	51999999612600
1e-5	100000	1e-4	1	24749773062	0.966	TRUE	0.01684210526315791	1286988199224
5e-5	100000	1e-4	1	2562525412	0.946	TRUE	0.004210526315789478	133251321424
1e-4	100000	1e-4	1	1196744594	0.968	TRUE	0.01894736842105265	62230718888
5e-4	100000	1e-4	1	223415656	0.956	TRUE	0.0063157894736842165	11617614112
0.001	100000	1e-4	1	108781024	0.96	TRUE	0.010526315789473694	5656613248
1e-6	2000	1e-5	1	999999992550	0.0145	FALSE	0.9847368421052632	51999999612600
1e-5	2000	1e-5	1	999999992550	0.2035	FALSE	0.7857894736842105	51999999612600
5e-5	2000	1e-5	1	999999992550	0.661	FALSE	0.30421052631578943	51999999612600
1e-4	2000	1e-5	1	999999992550	0.8855	FALSE	0.06789473684210527	51999999612600
5e-4	2000	1e-5	1	4294457558	0.942	TRUE	0.008421052631578956	223311793016
0.001	2000	1e-5	1	1573013812	0.94	TRUE	0.010526315789473694	81796718224
1e-6	10000	1e-5	1	999999992550	0.0625	FALSE	0.9342105263157895	51999999612600
1e-5	10000	1e-5	1	999999992550	0.6275	FALSE	0.3394736842105263	51999999612600
5e-5	10000	1e-5	1	72233008184	0.934	TRUE	0.016842105263157794	3756116425568
1e-4	10000	1e-5	1	20500185452	0.944	TRUE	0.0063157894736842165	1066009643504
5e-4	10000	1e-5	1	2662914532	0.956	TRUE	0.0063157894736842165	138471555664
0.001	10000	1e-5	1	1189621840	0.956	TRUE	0.0063157894736842165	61860335680
1e-6	50000	1e-5	1	999999992550	0.238	FALSE	0.7494736842105263	51999999612600
1e-5	50000	1e-5	1	398071719764	0.94	TRUE	0.010526315789473694	20699729427728
5e-5	50000	1e-5	1	30852215744	0.962	TRUE	0.012631578947368433	1604315218688
1e-4	50000	1e-5	1	13306158218	0.956	TRUE	0.0063157894736842165	691920227336
5e-4	50000	1e-5	1	2260449074	0.942	TRUE	0.008421052631578956	117543351848
0.001	50000	1e-5	1	1099723136	0.942	TRUE	0.008421052631578956	57185603072
1e-6	100000	1e-5	1	999999992550	0.292	FALSE	0.6926315789473684	51999999612600
1e-5	100000	1e-5	1	208967209322	0.95	TRUE	0	10866294884744
5e-5	100000	1e-5	1	26097761893	0.972	TRUE	0.023157894736842127	1357083618436
1e-4	100000	1e-5	1	11688219954	0.942	TRUE	0.008421052631578956	607787437608
5e-4	100000	1e-5	1	2214926028	0.956	TRUE	0.0063157894736842165	115176153456
0.001	100000	1e-5	1	1084896480	0.928	TRUE	0.02315789473684201	56414616960
1e-6	2000	1e-6	1	999999992550	0.0145	FALSE	0.9847368421052632	51999999612600
1e-5	2000	1e-6	1	999999992550	0.167	FALSE	0.8242105263157894	51999999612600
5e-5	2000	1e-6	1	999999992550	0.6265	FALSE	0.34052631578947373	51999999612600
1e-4	2000	1e-6	1	999999992550	0.8475	FALSE	0.10789473684210518	51999999612600
5e-4	2000	1e-6	1	43731631962	0.96	TRUE	0.010526315789473694	2274044862024
0.001	2000	1e-6	1	15547203430	0.946	TRUE	0.004210526315789478	808454578360
1e-6	10000	1e-6	1	999999992550	0.026	FALSE	0.9726315789473684	51999999612600
1e-5	10000	1e-6	1	999999992550	0.404	FALSE	0.5747368421052631	51999999612600
5e-5	10000	1e-6	1	837283143536	0.94	TRUE	0.010526315789473694	43538723463872
1e-4	10000	1e-6	1	211668968634	0.95	TRUE	0	11006786368968
5e-4	10000	1e-6	1	26326464912	0.94	TRUE	0.010526315789473694	1368976175424
0.001	10000	1e-6	1	11894094395	0.96	TRUE	0.010526315789473694	618492908540
1e-6	50000	1e-6	1	999999992550	0.0045	FALSE	0.9952631578947368	51999999612600
1e-5	50000	1e-6	1	999999992550	0.5	FALSE	0.47368421052631576	51999999612600
5e-5	50000	1e-6	1	305378227922	0.946	TRUE	0.004210526315789478	15879667851944
1e-4	50000	1e-6	1	131900088230	0.942	TRUE	0.008421052631578956	6858804587960
5e-4	50000	1e-6	1	22968786294	0.966	TRUE	0.01684210526315791	1194376887288
0.001	50000	1e-6	1	10848926958	0.93	TRUE	0.02105263157894727	564144201816
1e-6	100000	1e-6	1	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-6	1	999999992550	0.539	FALSE	0.43263157894736837	51999999612600
5e-5	100000	1e-6	1	261168479858	0.95	TRUE	0	13580760952616
1e-4	100000	1e-6	1	116939069222	0.934	TRUE	0.016842105263157794	6080831599544
5e-4	100000	1e-6	1	22105472628	0.964	TRUE	0.014736842105263171	1149484576656
0.001	100000	1e-6	1	10821866450	0.944	TRUE	0.0063157894736842165	562737055400
1e-6	2000	1e-7	1	999999992550	0.001	FALSE	0.9989473684210526	51999999612600
1e-5	2000	1e-7	1	999999992550	0.033	FALSE	0.9652631578947368	51999999612600
5e-5	2000	1e-7	1	999999992550	0.205	FALSE	0.7842105263157895	51999999612600
1e-4	2000	1e-7	1	999999992550	0.464	FALSE	0.511578947368421	51999999612600
5e-4	2000	1e-7	1	462924076026	0.966	TRUE	0.01684210526315791	24072051953352
0.001	2000	1e-7	1	151851625282	0.948	TRUE	0.002105263157894739	7896284514664
1e-6	10000	1e-7	1	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-7	1	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-7	1	999999992550	0.085	FALSE	0.9105263157894737	51999999612600
1e-4	10000	1e-7	1	999999992550	0.536	FALSE	0.43578947368421045	51999999612600
5e-4	10000	1e-7	1	273437633926	0.96	TRUE	0.010526315789473694	14218756964152
0.001	10000	1e-7	1	119320498272	0.938	TRUE	0.012631578947368433	6204665910144
1e-6	50000	1e-7	1	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-7	1	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-7	1	999999992550	0.006	FALSE	0.9936842105263158	51999999612600
1e-4	50000	1e-7	1	999999992550	0.6515	FALSE	0.3142105263157895	51999999612600
5e-4	50000	1e-7	1	224120125482	0.934	TRUE	0.016842105263157794	11654246525064
0.001	50000	1e-7	1	109598712586	0.968	TRUE	0.01894736842105265	5699133054472
1e-6	100000	1e-7	1	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-7	1	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-7	1	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-7	1	999999992550	0.7135	FALSE	0.24894736842105258	51999999612600
5e-4	100000	1e-7	1	222687259638	0.944	TRUE	0.0063157894736842165	11579737501176
0.001	100000	1e-7	1	109874741694	0.958	TRUE	0.008421052631578956	5713486568088
1e-6	2000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-5	2000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-5	2000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-4	2000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-4	2000	1e-8	1	999999992550	0.0345	FALSE	0.9636842105263158	51999999612600
0.001	2000	1e-8	1	999999992550	0.5915	FALSE	0.3773684210526315	51999999612600
1e-6	10000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-4	10000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-4	10000	1e-8	1	999999992550	0.0015	FALSE	0.998421052631579	51999999612600
0.001	10000	1e-8	1	999999992550	0.713	FALSE	0.24947368421052632	51999999612600
1e-6	50000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-4	50000	1e-8	1	999999992550	0	FALSE	1	51999999612600
0.001	50000	1e-8	1	999999992550	0.7915	FALSE	0.16684210526315787	51999999612600
1e-6	100000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-8	1	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-8	1	999999992550	0	FALSE	1	51999999612600
5e-4	100000	1e-8	1	999999992550	0	FALSE	1	51999999612600
0.001	100000	1e-8	1	999999992550	0.821	FALSE	0.13578947368421054	51999999612600
1e-6	2000	1.2600000000000001e-5	1	999999992550	0.0145	FALSE	0.9847368421052632	51999999612600
1e-5	2000	1.2600000000000001e-5	1	999999992550	0.1985	FALSE	0.7910526315789473	51999999612600
5e-5	2000	1.2600000000000001e-5	1	999999992550	0.6705	FALSE	0.2942105263157895	51999999612600
1e-4	2000	1.2600000000000001e-5	1	999999992550	0.891	FALSE	0.06210526315789468	51999999612600
5e-4	2000	1.2600000000000001e-5	1	3791826494	0.952	TRUE	0.002105263157894739	197174977688
0.001	2000	1.2600000000000001e-5	1	1301425250	0.964	TRUE	0.014736842105263171	67674113000
1e-6	10000	1.2600000000000001e-5	1	999999992550	0.0685	FALSE	0.9278947368421052	51999999612600
1e-5	10000	1.2600000000000001e-5	1	999999992550	0.6445	FALSE	0.3215789473684211	51999999612600
5e-5	10000	1.2600000000000001e-5	1	78128354528	0.968	TRUE	0.01894736842105265	4062674435456
1e-4	10000	1.2600000000000001e-5	1	16958924528	0.94	TRUE	0.010526315789473694	881864075456
5e-4	10000	1.2600000000000001e-5	1	2057897593	0.944	TRUE	0.0063157894736842165	107010674836
0.001	10000	1.2600000000000001e-5	1	936838544	0.956	TRUE	0.0063157894736842165	48715604288
1e-6	50000	1.2600000000000001e-5	1	999999992550	0.256	FALSE	0.7305263157894737	51999999612600
1e-5	50000	1.2600000000000001e-5	1	363802864058	0.948	TRUE	0.002105263157894739	18917748931016
5e-5	50000	1.2600000000000001e-5	1	23162844116	0.932	TRUE	0.018947368421052532	1204467894032
1e-4	50000	1.2600000000000001e-5	1	10283353390	0.942	TRUE	0.008421052631578956	534734376280
5e-4	50000	1.2600000000000001e-5	1	1779484300	0.936	TRUE	0.014736842105263055	92533183600
0.001	50000	1.2600000000000001e-5	1	863733448	0.942	TRUE	0.008421052631578956	44914139296
1e-6	100000	1.2600000000000001e-5	1	999999992550	0.358	FALSE	0.6231578947368421	51999999612600
1e-5	100000	1.2600000000000001e-5	1	189300910296	0.932	TRUE	0.018947368421052532	9843647335392
5e-5	100000	1.2600000000000001e-5	1	21006616310	0.957	TRUE	0.007368421052631586	1092344048120
1e-4	100000	1.2600000000000001e-5	1	9645658204	0.97	TRUE	0.02105263157894739	501574226608
5e-4	100000	1.2600000000000001e-5	1	1757236868	0.962	TRUE	0.012631578947368433	91376317136
0.001	100000	1.2600000000000001e-5	1	846865334	0.937	TRUE	0.013684210526315686	44036997368
